Date,Hour,Temperature (°C),Humidity (%),Wind Speed (km/h),Rain (mm),Public Holiday,Real Estate Development Index,Seasonal Factor,Day of Week,Historical Demand (MW)
2024-10-04,8,13,87,13,0.0,No,1.4155913199687202,Autumn,Friday,2740
2024-10-04,9,26,69,2,5.0,No,1.3661825075387672,Autumn,Friday,2319
2024-10-04,10,14,78,1,5.0,No,1.2113970050557699,Autumn,Friday,2208
2024-10-04,11,30,65,10,0.5,No,1.0030352073625706,Autumn,Friday,1396
2024-10-04,12,29,73,4,1.0,No,1.3093603477308315,Autumn,Friday,1534
2024-10-04,13,6,52,3,0.0,No,1.498480434231958,Autumn,Friday,2208
2024-10-04,14,34,62,9,0.5,No,1.2663038126367994,Autumn,Friday,2008
2024-10-04,15,24,59,14,0.0,No,1.4124334517177202,Autumn,Friday,3137
2024-10-04,16,5,65,3,1.0,No,1.3036677159501837,Autumn,Friday,3535
2024-10-04,17,30,65,8,0.0,No,1.48038904975584,Autumn,Friday,3927
2024-10-04,18,28,42,13,0.0,No,1.256399125268711,Autumn,Friday,3423
2024-10-04,19,7,49,11,0.5,No,1.0842851024627063,Autumn,Friday,1763
2024-10-04,20,23,43,13,0.0,No,1.0196434267921004,Autumn,Friday,2001
2024-10-04,21,33,70,3,0.0,No,1.067043301937491,Autumn,Friday,1459
2024-10-04,22,43,86,1,0.0,No,1.1744745002502144,Autumn,Friday,3168
2024-10-04,23,41,87,3,0.0,No,1.1680780159442452,Autumn,Friday,3613
2024-10-05,0,28,53,3,5.0,No,1.3953165185115761,Autumn,Saturday,1990
2024-10-05,1,25,67,4,5.0,No,1.0288624834788427,Autumn,Saturday,2234
2024-10-05,2,18,76,10,0.0,No,1.434800413073127,Autumn,Saturday,2096
2024-10-05,3,31,47,6,0.5,No,1.0345150314334022,Autumn,Saturday,2198
2024-10-05,4,25,57,3,0.0,No,1.1618554243871526,Autumn,Saturday,1764
2024-10-05,5,8,79,9,0.0,Yes,1.4196914237555505,Autumn,Saturday,2005
2024-10-05,6,24,48,0,0.0,No,1.0094318458777831,Autumn,Saturday,1984
2024-10-05,7,44,79,7,5.0,No,1.48662940684973,Autumn,Saturday,2004
2024-10-05,8,7,71,6,0.0,Yes,1.0147120303706207,Autumn,Saturday,1862
2024-10-05,9,42,88,14,0.0,No,1.0958767944973387,Autumn,Saturday,1736
2024-10-05,10,15,38,1,0.0,Yes,1.425065725652069,Autumn,Saturday,2246
2024-10-05,11,7,37,3,0.0,No,1.189084938078551,Autumn,Saturday,2493
2024-10-05,12,26,35,4,0.0,No,1.0007211725315515,Autumn,Saturday,2279
2024-10-05,13,39,35,2,1.0,No,1.0060878097926926,Autumn,Saturday,1967
2024-10-05,14,14,46,11,0.0,No,1.1173341972211255,Autumn,Saturday,1402
2024-10-05,15,41,88,1,0.5,No,1.2408145650821958,Autumn,Saturday,4219
2024-10-05,16,26,48,10,0.0,No,1.1597265631732185,Autumn,Saturday,3667
2024-10-05,17,35,48,10,0.5,Yes,1.2892438536171356,Autumn,Saturday,3312
2024-10-05,18,29,61,14,0.0,No,1.0398242621412042,Autumn,Saturday,3878
2024-10-05,19,11,55,14,0.0,No,1.2666800035733015,Autumn,Saturday,1201
2024-10-05,20,40,41,13,0.5,No,1.229077156090537,Autumn,Saturday,2598
2024-10-05,21,17,78,13,1.0,No,1.0169729020963976,Autumn,Saturday,1905
2024-10-05,22,41,46,2,0.0,No,1.3859647084027769,Autumn,Saturday,3449
2024-10-05,23,14,42,0,0.0,No,1.0349686039419435,Autumn,Saturday,3167
2024-10-06,0,33,31,0,0.0,No,1.2929940378219276,Autumn,Sunday,1712
2024-10-06,1,21,75,8,0.5,No,1.1547290682637303,Autumn,Sunday,1900
2024-10-06,2,21,71,2,0.0,Yes,1.2328569158150668,Autumn,Sunday,1835
2024-10-06,3,31,74,13,0.0,No,1.36257441056104,Autumn,Sunday,2253
2024-10-06,4,6,71,3,0.0,No,1.0958634013135835,Autumn,Sunday,1966
2024-10-06,5,23,42,4,0.0,No,1.3661005709328506,Autumn,Sunday,1629
2024-10-06,6,8,79,3,0.0,Yes,1.2727067887738015,Autumn,Sunday,2319
2024-10-06,7,26,46,13,0.0,No,1.075757926225791,Autumn,Sunday,1741
2024-10-06,8,24,73,12,0.0,No,1.3143800275211615,Autumn,Sunday,1825
2024-10-06,9,35,69,13,0.0,No,1.2403212935129093,Autumn,Sunday,2100
2024-10-06,10,32,84,3,0.0,No,1.2033361247420242,Autumn,Sunday,2140
2024-10-06,11,13,77,14,0.5,No,1.1428975669527954,Autumn,Sunday,1975
2024-10-06,12,29,33,6,1.0,No,1.0494919303197197,Autumn,Sunday,2080
2024-10-06,13,25,76,4,1.0,No,1.2037980867618447,Autumn,Sunday,2200
2024-10-06,14,19,81,4,0.0,No,1.313108480356498,Autumn,Sunday,1617
2024-10-06,15,21,41,10,0.0,Yes,1.3975436405959325,Autumn,Sunday,3089
2024-10-06,16,28,30,13,5.0,No,1.4719542138344106,Autumn,Sunday,3983
2024-10-06,17,33,78,1,0.0,No,1.2996473927431653,Autumn,Sunday,3359
2024-10-06,18,27,64,6,0.0,No,1.1639455339279945,Autumn,Sunday,3439
2024-10-06,19,38,58,9,1.0,No,1.3213940859707665,Autumn,Sunday,1538
2024-10-06,20,34,78,14,1.0,No,1.2204647856493047,Autumn,Sunday,2181
2024-10-06,21,6,69,12,0.0,No,1.4398760796527208,Autumn,Sunday,2074
2024-10-06,22,21,82,4,1.0,No,1.4146337297877976,Autumn,Sunday,3096
2024-10-06,23,31,53,9,0.0,No,1.0746498953252503,Autumn,Sunday,2802
2024-10-07,0,35,55,5,0.0,No,1.1943021142910895,Autumn,Monday,1857
2024-10-07,1,42,45,3,0.0,No,1.3260712663650072,Autumn,Monday,1802
2024-10-07,2,13,77,2,0.0,No,1.2087798194231456,Autumn,Monday,1224
2024-10-07,3,21,55,14,0.0,No,1.2207783661572364,Autumn,Monday,1982
2024-10-07,4,12,80,2,1.0,No,1.1446632939150991,Autumn,Monday,1792
2024-10-07,5,12,51,11,0.0,No,1.1821741407356765,Autumn,Monday,2122
2024-10-07,6,24,82,8,0.0,No,1.3686688763149706,Autumn,Monday,2375
2024-10-07,7,7,42,5,0.0,No,1.2256055788532656,Autumn,Monday,1977
2024-10-07,8,19,45,9,0.5,No,1.1540387934106833,Autumn,Monday,1934
2024-10-07,9,8,45,10,1.0,No,1.091087318967157,Autumn,Monday,1388
2024-10-07,10,23,83,8,0.0,No,1.3528876343607341,Autumn,Monday,1507
2024-10-07,11,30,30,4,1.0,No,1.2971691363028284,Autumn,Monday,1814
2024-10-07,12,26,60,12,1.0,No,1.027101186371921,Autumn,Monday,2012
2024-10-07,13,11,66,1,0.0,No,1.364027498654055,Autumn,Monday,2391
2024-10-07,14,37,70,6,5.0,Yes,1.1663829001252617,Autumn,Monday,1980
2024-10-07,15,28,63,0,0.0,No,1.0984997900050604,Autumn,Monday,3366
2024-10-07,16,41,57,9,5.0,No,1.0147913129393131,Autumn,Monday,3427
2024-10-07,17,43,37,2,1.0,No,1.239731425574957,Autumn,Monday,3476
2024-10-07,18,15,65,7,0.0,No,1.4567004708447548,Autumn,Monday,3495
2024-10-07,19,29,69,8,0.0,No,1.1931348216511495,Autumn,Monday,1799
2024-10-07,20,38,88,5,0.0,No,1.2856873827222217,Autumn,Monday,2311
2024-10-07,21,14,41,12,0.0,No,1.112560268023087,Autumn,Monday,1692
2024-10-07,22,26,39,6,0.0,No,1.0222696002146376,Autumn,Monday,2777
2024-10-07,23,22,51,7,1.0,No,1.1957283014562177,Autumn,Monday,3294
2024-10-08,0,13,40,13,0.0,No,1.4895284376650597,Autumn,Tuesday,2463
2024-10-08,1,7,82,14,5.0,No,1.1808219686354153,Autumn,Tuesday,2995
2024-10-08,2,22,63,7,1.0,No,1.0486819065891373,Autumn,Tuesday,2348
2024-10-08,3,37,36,6,0.0,No,1.1578499679686705,Autumn,Tuesday,1802
2024-10-08,4,21,65,2,0.5,No,1.25735432271292,Autumn,Tuesday,2434
2024-10-08,5,17,80,4,0.0,No,1.4190311902601658,Autumn,Tuesday,2003
2024-10-08,6,10,54,10,0.0,No,1.271646733521771,Autumn,Tuesday,2268
2024-10-08,7,41,36,2,0.5,No,1.4319917574907537,Autumn,Tuesday,1944
2024-10-08,8,6,67,2,0.0,No,1.2927151448174583,Autumn,Tuesday,2414
2024-10-08,9,14,84,6,0.5,No,1.010363927627181,Autumn,Tuesday,2432
2024-10-08,10,28,73,6,0.0,No,1.102677109684403,Autumn,Tuesday,2276
2024-10-08,11,27,77,0,1.0,No,1.455740013683139,Autumn,Tuesday,2167
2024-10-08,12,29,54,9,0.5,No,1.044381248220527,Autumn,Tuesday,2194
2024-10-08,13,24,54,14,0.0,No,1.1035672479632046,Autumn,Tuesday,2039
2024-10-08,14,37,37,3,5.0,No,1.4193743363963292,Autumn,Tuesday,1468
2024-10-08,15,7,74,11,0.0,No,1.4474163490648522,Autumn,Tuesday,3232
2024-10-08,16,28,53,13,0.0,No,1.2067071576303627,Autumn,Tuesday,3465
2024-10-08,17,23,44,8,0.0,No,1.3510807206411761,Autumn,Tuesday,3198
2024-10-08,18,10,31,14,0.0,No,1.1306429251443704,Autumn,Tuesday,4225
2024-10-08,19,40,40,6,0.0,No,1.3682173368427866,Autumn,Tuesday,1428
2024-10-08,20,13,49,2,0.5,No,1.37545056385351,Autumn,Tuesday,1906
2024-10-08,21,38,76,8,0.0,No,1.2659403440133723,Autumn,Tuesday,2156
2024-10-08,22,40,37,11,0.0,No,1.3730182556757444,Autumn,Tuesday,3208
2024-10-08,23,40,84,13,0.0,No,1.253900688277585,Autumn,Tuesday,3341
2024-10-09,0,20,56,1,0.0,No,1.1902878163419586,Autumn,Wednesday,1948
2024-10-09,1,37,65,6,0.0,No,1.4769624316882703,Autumn,Wednesday,1609
2024-10-09,2,24,67,12,0.0,No,1.0421482876609451,Autumn,Wednesday,2060
2024-10-09,3,24,81,0,5.0,No,1.4530398982658554,Autumn,Wednesday,2468
2024-10-09,4,38,80,14,0.0,No,1.394739041209443,Autumn,Wednesday,1498
2024-10-09,5,25,69,2,0.0,No,1.3599953820327821,Autumn,Wednesday,1736
2024-10-09,6,43,60,14,0.0,No,1.2164474137731323,Autumn,Wednesday,2008
2024-10-09,7,44,79,11,0.0,No,1.0570371642386895,Autumn,Wednesday,2020
2024-10-09,8,18,32,3,1.0,No,1.4136727683050225,Autumn,Wednesday,1619
2024-10-09,9,32,41,4,0.0,No,1.022820247328399,Autumn,Wednesday,1851
2024-10-09,10,11,53,11,5.0,No,1.0649588842584055,Autumn,Wednesday,1402
2024-10-09,11,36,35,9,0.0,No,1.4917215095456027,Autumn,Wednesday,2172
2024-10-09,12,27,76,10,0.0,No,1.3717314589065286,Autumn,Wednesday,1907
2024-10-09,13,36,31,8,0.0,No,1.0736538593163827,Autumn,Wednesday,1935
2024-10-09,14,38,75,2,5.0,No,1.166867069529257,Autumn,Wednesday,1891
2024-10-09,15,21,85,4,0.5,No,1.4730895762291243,Autumn,Wednesday,3677
2024-10-09,16,29,61,12,0.0,No,1.148019642601244,Autumn,Wednesday,3325
2024-10-09,17,14,61,7,1.0,No,1.4496825009272687,Autumn,Wednesday,3602
2024-10-09,18,5,43,4,0.0,No,1.0406986502174755,Autumn,Wednesday,3659
2024-10-09,19,35,43,2,0.0,No,1.0028472206571595,Autumn,Wednesday,2224
2024-10-09,20,37,65,8,0.0,No,1.434853900750667,Autumn,Wednesday,2134
2024-10-09,21,33,78,4,0.0,No,1.172419150312101,Autumn,Wednesday,1748
2024-10-09,22,26,40,10,0.0,No,1.223710793847015,Autumn,Wednesday,3216
2024-10-09,23,18,84,4,5.0,No,1.4242047688251809,Autumn,Wednesday,3556
2024-10-10,0,16,84,6,0.0,No,1.0724826794601776,Autumn,Thursday,2151
2024-10-10,1,20,49,2,0.5,No,1.0382633114244841,Autumn,Thursday,2419
2024-10-10,2,26,81,12,1.0,No,1.079302202658539,Autumn,Thursday,1687
2024-10-10,3,38,84,12,0.0,No,1.3111139063351578,Autumn,Thursday,1998
2024-10-10,4,17,54,0,5.0,No,1.308560353492968,Autumn,Thursday,2172
2024-10-10,5,13,35,4,0.0,No,1.3843992775750305,Autumn,Thursday,1996
2024-10-10,6,41,69,11,0.0,No,1.0936396870087501,Autumn,Thursday,2063
2024-10-10,7,43,75,10,0.5,No,1.150084916788978,Autumn,Thursday,2301
2024-10-10,8,28,87,3,0.0,No,1.2351617771832,Autumn,Thursday,1196
2024-10-10,9,18,33,1,1.0,No,1.100198701545233,Autumn,Thursday,1579
2024-10-10,10,10,48,7,5.0,No,1.2695829167196662,Autumn,Thursday,1592
2024-10-10,11,17,58,2,0.5,No,1.1258668826842206,Autumn,Thursday,1792
2024-10-10,12,38,48,11,0.0,No,1.251465845395102,Autumn,Thursday,2091
2024-10-10,13,17,57,8,1.0,No,1.3365411190913767,Autumn,Thursday,1995
2024-10-10,14,32,82,11,1.0,No,1.22008353915365,Autumn,Thursday,2507
2024-10-10,15,11,54,1,0.5,No,1.3132632766702612,Autumn,Thursday,3221
2024-10-10,16,6,37,11,0.0,No,1.4100700934972548,Autumn,Thursday,3834
2024-10-10,17,20,63,7,5.0,No,1.190317302506336,Autumn,Thursday,3010
2024-10-10,18,33,43,10,1.0,No,1.354591539814204,Autumn,Thursday,3782
2024-10-10,19,23,77,8,0.0,No,1.470806538883644,Autumn,Thursday,1520
2024-10-10,20,20,43,6,0.0,No,1.0174156573002007,Autumn,Thursday,2381
2024-10-10,21,23,45,4,0.0,No,1.4350137493914694,Autumn,Thursday,2196
2024-10-10,22,41,55,0,0.0,No,1.4647249138134597,Autumn,Thursday,2936
2024-10-10,23,25,88,4,0.5,No,1.1217908004446966,Autumn,Thursday,2880
2024-10-11,0,37,69,10,0.0,No,1.4338603529517002,Autumn,Friday,1924
2024-10-11,1,17,54,5,1.0,No,1.2675992800112124,Autumn,Friday,1976
2024-10-11,2,35,44,4,1.0,No,1.0037034607470492,Autumn,Friday,2243
2024-10-11,3,32,56,0,0.0,No,1.1012404339653434,Autumn,Friday,2335
2024-10-11,4,33,47,12,1.0,Yes,1.2149454928356047,Autumn,Friday,2105
2024-10-11,5,16,53,5,0.5,No,1.2140439575909383,Autumn,Friday,1926
2024-10-11,6,40,83,5,1.0,No,1.0845870873396284,Autumn,Friday,1741
2024-10-11,7,8,52,12,0.0,No,1.4883561288328013,Autumn,Friday,1987
2024-10-11,8,33,85,14,0.0,No,1.4451421006145444,Autumn,Friday,1268
2024-10-11,9,20,87,5,5.0,No,1.1657413089099902,Autumn,Friday,2009
2024-10-11,10,21,77,12,0.0,No,1.4263825560829717,Autumn,Friday,1762
2024-10-11,11,27,82,11,0.0,No,1.3396342632426463,Autumn,Friday,2130
2024-10-11,12,44,57,2,1.0,No,1.1918415212898226,Autumn,Friday,1850
2024-10-11,13,23,40,3,0.0,No,1.2122214747586677,Autumn,Friday,2063
2024-10-11,14,29,44,4,5.0,No,1.1827016289794423,Autumn,Friday,1602
2024-10-11,15,30,57,12,0.0,No,1.2746347116448733,Autumn,Friday,3032
2024-10-11,16,28,87,11,0.0,No,1.043473868611064,Autumn,Friday,2936
2024-10-11,17,24,83,8,0.0,No,1.3654677576132115,Autumn,Friday,3754
2024-10-11,18,18,37,1,0.5,No,1.248320252588669,Autumn,Friday,3597
2024-10-11,19,13,77,7,0.0,No,1.2497719543534196,Autumn,Friday,1605
2024-10-11,20,42,63,5,0.0,No,1.2332862713642896,Autumn,Friday,1630
2024-10-11,21,32,70,9,0.0,No,1.0787641421422056,Autumn,Friday,2037
2024-10-11,22,42,66,2,0.0,No,1.1368577369483615,Autumn,Friday,3298
2024-10-11,23,5,47,3,0.0,No,1.1404471486809775,Autumn,Friday,3468
2024-10-12,0,34,46,5,0.0,No,1.3309756210243808,Autumn,Saturday,1911
2024-10-12,1,26,85,13,0.5,No,1.4227867869230753,Autumn,Saturday,2220
2024-10-12,2,40,56,14,5.0,No,1.4956601681367334,Autumn,Saturday,2352
2024-10-12,3,34,67,6,0.0,No,1.3069347800839646,Autumn,Saturday,2035
2024-10-12,4,34,72,11,0.5,No,1.3949049613177478,Autumn,Saturday,2392
2024-10-12,5,42,62,11,0.0,No,1.1266104317513541,Autumn,Saturday,2278
2024-10-12,6,32,55,2,0.0,No,1.0410986351043212,Autumn,Saturday,1909
2024-10-12,7,23,70,8,0.0,No,1.1608284700643767,Autumn,Saturday,2004
2024-10-12,8,20,43,6,5.0,No,1.2571869542732514,Autumn,Saturday,2917
2024-10-12,9,30,60,5,5.0,No,1.1866028610811712,Autumn,Saturday,1833
2024-10-12,10,7,60,4,0.0,Yes,1.2397176832809071,Autumn,Saturday,2251
2024-10-12,11,18,62,8,0.0,No,1.194479391301003,Autumn,Saturday,1634
2024-10-12,12,10,72,5,0.0,No,1.195577613779906,Autumn,Saturday,1580
2024-10-12,13,40,40,1,0.0,No,1.299689033770872,Autumn,Saturday,1871
2024-10-12,14,19,58,5,0.0,No,1.1591912114762308,Autumn,Saturday,2100
2024-10-12,15,5,33,1,0.0,No,1.4018955222083445,Autumn,Saturday,3701
2024-10-12,16,17,67,0,0.0,No,1.2766672693553174,Autumn,Saturday,3546
2024-10-12,17,36,40,5,5.0,No,1.4319580829431255,Autumn,Saturday,3135
2024-10-12,18,26,39,8,0.5,No,1.0960363816407235,Autumn,Saturday,3859
2024-10-12,19,28,86,3,0.5,Yes,1.2652981335674696,Autumn,Saturday,1773
2024-10-12,20,7,73,2,0.0,No,1.1449629216208594,Autumn,Saturday,1979
2024-10-12,21,10,76,4,0.0,No,1.3339224452521092,Autumn,Saturday,1785
2024-10-12,22,37,55,7,0.0,No,1.4944284986377743,Autumn,Saturday,3054
2024-10-12,23,31,68,11,0.0,No,1.0141507453837764,Autumn,Saturday,3384
2024-10-13,0,23,80,7,0.0,No,1.2800969769431132,Autumn,Sunday,1821
2024-10-13,1,40,33,10,0.0,No,1.4619951548174013,Autumn,Sunday,2084
2024-10-13,2,23,62,2,0.0,No,1.3488859511560145,Autumn,Sunday,2220
2024-10-13,3,5,70,11,0.0,No,1.4807709691590778,Autumn,Sunday,2150
2024-10-13,4,7,58,10,0.0,No,1.0886518837223351,Autumn,Sunday,2275
2024-10-13,5,32,49,6,1.0,No,1.3178169150727677,Autumn,Sunday,1657
2024-10-13,6,36,31,12,5.0,No,1.2920086509872764,Autumn,Sunday,2070
2024-10-13,7,32,52,3,1.0,No,1.1073101806526233,Autumn,Sunday,2007
2024-10-13,8,20,30,9,0.0,No,1.351346453500795,Autumn,Sunday,2368
2024-10-13,9,19,88,5,0.0,No,1.2709155743680878,Autumn,Sunday,2852
2024-10-13,10,11,32,2,0.0,No,1.1827023501565757,Autumn,Sunday,2329
2024-10-13,11,18,73,13,0.0,No,1.1180251339082359,Autumn,Sunday,2045
2024-10-13,12,27,69,7,0.5,No,1.0773617587778852,Autumn,Sunday,1425
2024-10-13,13,7,50,11,0.0,No,1.3098272286227177,Autumn,Sunday,1859
2024-10-13,14,9,78,6,0.0,No,1.3956355631952213,Autumn,Sunday,2342
2024-10-13,15,43,67,5,1.0,No,1.087196327006806,Autumn,Sunday,3782
2024-10-13,16,21,35,12,0.5,No,1.139276511992405,Autumn,Sunday,3381
2024-10-13,17,33,83,5,1.0,No,1.4299455140754742,Autumn,Sunday,3483
2024-10-13,18,6,45,6,0.0,No,1.442668611661915,Autumn,Sunday,3011
2024-10-13,19,24,86,11,0.0,No,1.4541110149634435,Autumn,Sunday,1805
2024-10-13,20,31,72,7,1.0,No,1.2135648018190675,Autumn,Sunday,1909
2024-10-13,21,17,74,0,0.5,No,1.4766020380926472,Autumn,Sunday,1835
2024-10-13,22,32,37,8,0.0,No,1.4555106115941425,Autumn,Sunday,3675
2024-10-13,23,26,36,11,0.0,No,1.092249942919668,Autumn,Sunday,3286
2024-10-14,0,13,48,5,0.5,No,1.0225187830671694,Autumn,Monday,1898
2024-10-14,1,31,53,6,0.0,No,1.331886978793791,Autumn,Monday,1945
2024-10-14,2,25,49,3,1.0,No,1.4174025347663461,Autumn,Monday,2072
2024-10-14,3,40,61,11,0.0,No,1.2819559237658449,Autumn,Monday,1213
2024-10-14,4,32,81,9,1.0,No,1.0573113896538122,Autumn,Monday,1800
2024-10-14,5,18,84,1,0.5,No,1.4704566001092638,Autumn,Monday,2192
2024-10-14,6,23,40,11,1.0,No,1.115942509163317,Autumn,Monday,2286
2024-10-14,7,26,32,5,0.0,No,1.179207439810651,Autumn,Monday,2208
2024-10-14,8,21,82,3,0.0,No,1.1956871543260308,Autumn,Monday,2214
2024-10-14,9,14,45,0,0.0,No,1.1406526944896513,Autumn,Monday,2035
2024-10-14,10,14,39,0,0.0,No,1.1646807340189314,Autumn,Monday,2152
2024-10-14,11,23,76,10,1.0,No,1.0320686853512306,Autumn,Monday,1907
2024-10-14,12,34,57,11,0.0,No,1.1861354340796808,Autumn,Monday,1323
2024-10-14,13,8,57,6,0.0,No,1.2638513802988536,Autumn,Monday,2271
2024-10-14,14,38,83,9,0.5,No,1.0011873377188736,Autumn,Monday,1773
2024-10-14,15,15,79,8,0.0,No,1.1518348477662583,Autumn,Monday,3556
2024-10-14,16,43,42,5,1.0,No,1.309926489490429,Autumn,Monday,3378
2024-10-14,17,14,77,7,1.0,No,1.151509957802108,Autumn,Monday,3317
2024-10-14,18,7,54,0,0.5,No,1.4371704544887274,Autumn,Monday,3518
2024-10-14,19,32,70,8,0.0,No,1.1183442693486034,Autumn,Monday,1538
2024-10-14,20,9,57,3,0.0,No,1.1944167035228868,Autumn,Monday,1723
2024-10-14,21,40,42,13,0.0,No,1.2599749822141473,Autumn,Monday,2326
2024-10-14,22,32,52,12,0.0,No,1.0679491868124873,Autumn,Monday,3479
2024-10-14,23,26,63,3,0.0,No,1.4533834013881015,Autumn,Monday,3796
2024-10-15,0,31,59,3,0.0,No,1.3134011688229046,Autumn,Tuesday,2839
2024-10-15,1,18,43,7,0.0,No,1.3740427067572416,Autumn,Tuesday,1991
2024-10-15,2,7,41,8,0.0,No,1.4745385279633856,Autumn,Tuesday,2071
2024-10-15,3,13,40,3,5.0,No,1.0813498275704685,Autumn,Tuesday,1915
2024-10-15,4,13,47,11,0.0,No,1.2781933930736398,Autumn,Tuesday,1995
2024-10-15,5,35,67,6,0.0,No,1.4508740859800953,Autumn,Tuesday,2073
2024-10-15,6,6,34,9,0.0,No,1.1850871641498903,Autumn,Tuesday,2623
2024-10-15,7,7,56,12,5.0,No,1.124292606690472,Autumn,Tuesday,2474
2024-10-15,8,18,45,10,0.0,No,1.2967846948540376,Autumn,Tuesday,1630
2024-10-15,9,8,76,13,1.0,No,1.3864126427898955,Autumn,Tuesday,2562
2024-10-15,10,9,66,13,0.0,No,1.4930427113523967,Autumn,Tuesday,2015
2024-10-15,11,19,54,14,0.0,No,1.3960375539052312,Autumn,Tuesday,1779
2024-10-15,12,43,41,12,0.0,No,1.1067068262448694,Autumn,Tuesday,1568
2024-10-15,13,42,37,14,5.0,No,1.0239117481668705,Autumn,Tuesday,2123
2024-10-15,14,15,64,9,0.0,No,1.2321181953180778,Autumn,Tuesday,1094
2024-10-15,15,44,61,9,0.0,No,1.2542904866398819,Autumn,Tuesday,3289
2024-10-15,16,21,67,2,0.5,No,1.254566781761312,Autumn,Tuesday,3310
2024-10-15,17,14,75,5,0.0,No,1.447875599703837,Autumn,Tuesday,2907
2024-10-15,18,41,85,14,0.0,No,1.2847628760954974,Autumn,Tuesday,3642
2024-10-15,19,5,86,5,1.0,No,1.1930892496699483,Autumn,Tuesday,2083
2024-10-15,20,21,80,6,0.0,No,1.0505064647355415,Autumn,Tuesday,2295
2024-10-15,21,38,87,6,0.0,No,1.2442973376619684,Autumn,Tuesday,1881
2024-10-15,22,26,75,3,0.0,No,1.1826517599433677,Autumn,Tuesday,3668
2024-10-15,23,31,80,12,0.0,No,1.3756240226156673,Autumn,Tuesday,3492
2024-10-16,0,34,30,9,5.0,No,1.3996914572005843,Autumn,Wednesday,2193
2024-10-16,1,42,38,5,0.0,No,1.2948096991836302,Autumn,Wednesday,1902
2024-10-16,2,19,39,12,0.0,No,1.3618431457498688,Autumn,Wednesday,1912
2024-10-16,3,18,81,0,0.0,No,1.0236973694069182,Autumn,Wednesday,1783
2024-10-16,4,38,34,1,0.0,No,1.2108006052373135,Autumn,Wednesday,1775
2024-10-16,5,27,33,12,0.5,No,1.1471205093080625,Autumn,Wednesday,1946
2024-10-16,6,33,40,10,1.0,No,1.1688208849416641,Autumn,Wednesday,1660
2024-10-16,7,44,87,3,0.0,No,1.346282669772688,Autumn,Wednesday,2285
2024-10-16,8,33,56,7,0.0,No,1.4690872409609428,Autumn,Wednesday,1667
2024-10-16,9,35,33,8,5.0,No,1.3914990930536724,Autumn,Wednesday,1541
2024-10-16,10,34,77,2,0.5,No,1.4014137145396546,Autumn,Wednesday,2193
2024-10-16,11,40,30,11,0.0,No,1.2522244924469093,Autumn,Wednesday,2013
2024-10-16,12,11,49,9,0.0,No,1.4114464354512781,Autumn,Wednesday,2321
2024-10-16,13,40,47,4,0.0,No,1.2372756576298416,Autumn,Wednesday,1529
2024-10-16,14,32,48,0,0.0,No,1.2597546138440299,Autumn,Wednesday,1850
2024-10-16,15,40,59,6,1.0,No,1.433738325183812,Autumn,Wednesday,3046
2024-10-16,16,31,65,8,1.0,No,1.017403946034826,Autumn,Wednesday,3610
2024-10-16,17,19,37,10,1.0,No,1.473916170031605,Autumn,Wednesday,3717
2024-10-16,18,30,46,9,0.0,No,1.0122615742651857,Autumn,Wednesday,4103
2024-10-16,19,9,48,12,1.0,No,1.0408220333484663,Autumn,Wednesday,1993
2024-10-16,20,15,66,6,0.5,No,1.1439493204155815,Autumn,Wednesday,1666
2024-10-16,21,13,39,6,0.0,No,1.1406230393603538,Autumn,Wednesday,1721
2024-10-16,22,7,38,10,5.0,No,1.1790950248235097,Autumn,Wednesday,3640
2024-10-16,23,8,69,0,0.5,No,1.199602212075559,Autumn,Wednesday,3961
2024-10-17,0,14,49,5,1.0,No,1.4027586718021865,Autumn,Thursday,1815
2024-10-17,1,24,79,1,1.0,No,1.1243040822861023,Autumn,Thursday,1896
2024-10-17,2,31,78,0,0.0,No,1.4234607757756643,Autumn,Thursday,2666
2024-10-17,3,9,36,8,0.0,No,1.3319401709855287,Autumn,Thursday,2304
2024-10-17,4,39,75,11,0.0,No,1.2753429059397547,Autumn,Thursday,1718
2024-10-17,5,11,62,7,5.0,No,1.204907484910933,Autumn,Thursday,2204
2024-10-17,6,9,78,12,0.0,No,1.409194184393412,Autumn,Thursday,1947
2024-10-17,7,37,80,0,0.0,No,1.128862171230992,Autumn,Thursday,2034
2024-10-17,8,10,56,4,1.0,No,1.2894972329635805,Autumn,Thursday,1909
2024-10-17,9,35,45,2,1.0,No,1.189641233908119,Autumn,Thursday,2804
2024-10-17,10,14,58,9,5.0,No,1.1281525886255654,Autumn,Thursday,2819
2024-10-17,11,18,49,11,0.0,No,1.0836759802878126,Autumn,Thursday,1978
2024-10-17,12,15,40,1,0.0,Yes,1.4391603876017258,Autumn,Thursday,2530
2024-10-17,13,39,76,6,0.5,No,1.2755097210011541,Autumn,Thursday,2007
2024-10-17,14,31,86,5,0.5,Yes,1.3117562161754008,Autumn,Thursday,1746
2024-10-17,15,17,33,13,1.0,No,1.4737812715737904,Autumn,Thursday,3700
2024-10-17,16,24,77,1,0.0,No,1.1764976886092875,Autumn,Thursday,3024
2024-10-17,17,29,35,7,0.0,No,1.4466637983169892,Autumn,Thursday,3371
2024-10-17,18,16,58,14,0.0,No,1.21718956655666,Autumn,Thursday,3627
2024-10-17,19,31,55,14,1.0,No,1.062232579347074,Autumn,Thursday,1873
